Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Fam73a	102.968333261883	-2.30622962705864	0.342902433871368	-6.72561463335593	1.74852770352761e-11	4.79703146415325e-10
Lhx8	12.6981854879871	2.78676287820045	0.838489296051453	3.32355212084836	0.000888788123425193	0.00444463444079765
Ptger3	341.874126662037	1.30876320368628	0.234098562946244	5.59065031077023	2.26220758115731e-08	3.60490093654073e-07
Cth	124.686563380733	1.1777173958798	0.249957097032011	4.71167816342887	2.45685170117154e-06	2.53643706651167e-05
Lrrc7	135.683494542382	1.72588034710929	0.317109419748924	5.44253888287449	5.25264902332732e-08	7.82522549847322e-07
Gem	151.99439150537	4.58802942155147	0.64050952253232	7.16309322523767	7.88766695734188e-13	2.60455641900681e-11
Cdh17	2055.1734880456	-1.95319066334683	0.20054521472876	-9.73940298694507	2.047537183144e-22	1.61932385126179e-20
Tmem55a	215.895571202247	1.19029904587686	0.245829793388036	4.84196414711217	1.28561964422724e-06	1.42609167808134e-05
Gm11837	31.4739459276276	8.41686441757857	1.50393003883822	5.59657976117064	2.18621766087137e-08	3.49685651324394e-07
Decr1	19.1305136908528	3.17651711229044	0.771860770831802	4.11540167907126	3.86505729092043e-05	0.000293533574459233
Il11ra1	68.94234667913	1.29234331960386	0.3183289132328	4.05977360485237	4.91203193928591e-05	0.000362308308613305
Ccl27a	4.89645790068994	6.11135398689583	1.77451558333936	3.44395622347549	0.000573268513558184	0.00303751703709986
Phf24	24.2879228676018	1.69334539989772	0.55657896421216	3.0424171748831	0.00234686392693425	0.0101341491849955
Tpm2	17.0726458976852	2.48435366529998	0.706904106307078	3.5144139680818	0.000440725405194703	0.00243491759006232
Glipr2	100.587295826542	1.36834346338841	0.312497161019891	4.37873886253101	1.1936806091104e-05	0.000102709442336618
Grhpr	102.467289281341	-1.29940217915373	0.276569671484101	-4.69828152950036	2.62359626047641e-06	2.69988074612239e-05
Trim14	479.455496959947	-1.04982711733963	0.25723943266716	-4.08112825648309	4.48176142844925e-05	0.000335007744581632
Tbc1d2	15.7725319468876	-2.0143380115124	0.772662525294937	-2.60700881117988	0.00913370099129147	0.0313729161127148
Nr4a3	1929.33443959658	1.46180649261053	0.444970846995124	3.28517362987277	0.00101919543266624	0.00499347299553339
Zfp189	31.6126008240653	-1.42513766640819	0.515823586573711	-2.76283927975159	0.00573009742025652	0.0212504395921048
Fsd1l	62.0822801826334	1.8347982186761	0.349046118108504	5.2566068593427	1.46737529462087e-07	2.0000013058173e-06
Klf4	241.151905734388	1.03673266783381	0.310598272271364	3.3378571627341	0.000844271381772651	0.00425239332508108
Ptpn3	136.585549065187	-2.71857112371756	0.284782622174887	-9.54612715816651	1.34635454425391e-21	1.00287758261518e-19
Ptgr1	4.60881630524543	5.85897749734445	1.87502102807151	3.12475295456846	0.00177954444484602	0.00798862068232909
Snx30	214.393129443951	-1.67827964291265	0.263459064371793	-6.37017233365813	1.88815919853952e-10	4.37452000934689e-09
Bspry	5.29737079652487	6.3929431646135	1.71572235120244	3.72609423671208	0.000194469723617674	0.00120480952562362
Col27a1	17.9413062186041	1.58966468200263	0.612429861996207	2.5956681420157	0.00944071985796295	0.0322459351693472
Whrn	18.4278967809844	2.27795729463335	0.784723059517196	2.90288053473905	0.00369747653101005	0.0148594947664055
Tlr4	22.2086709321314	-8.31045406929728	1.58155230021922	-5.25461855933907	1.48331568577594e-07	2.01743530426342e-06
Cntln	330.904588341254	2.0174766045436	0.269904851374749	7.47476969853513	7.73391775247733e-14	2.90577578430321e-12
Ifnb1	29.3080301886814	3.03712840962125	0.540138096673912	5.62287390636472	1.878064890017e-08	3.03810194076992e-07
Tusc1	44.3697124436217	1.28969037211043	0.425689164234521	3.02965280882722	0.00244835013036069	0.0105015941982528
Fggy	6.61852491934353	4.12507345746541	1.34240198108068	3.07290477487568	0.00211986121299834	0.0092917077868405
Hook1	149.735255250798	-1.32512774367375	0.29242235323199	-4.53155420243294	5.85513093239548e-06	5.49164989061866e-05
Nfia	52.9203354365808	-2.75288850116137	0.427392298453215	-6.44112800142728	1.1858880349526e-10	2.85593938041592e-09
Inadl	39.7886622813101	1.55204678612513	0.449211815928386	3.4550444380398	0.000550202130309754	0.00293838670009528
Ak4	38.3219198766899	-2.21303682636161	0.459059464104414	-4.82080645190283	1.42979028627993e-06	1.56702079964229e-05
